"`_id`","title","author","publisher","`date`","price","content","category","score"
219,평균의 종말,토드 로즈 저/정미나 역/이우일 감수,"21세기북스","2018년 03월","16,000원","아마존닷컴 최고의 책 - TED 화제의 강연 워싱턴포스트 권장도서 - 패스트컴퍼니 권장도서 숨겨진 재능을 찾는 교육 혁명 평균주의가 망친 교육을 다시 설계하라! “게으름뱅이, 문제아, 한심한 녀석.” 하버드 교육대학원의 교수이자 교육신경과학 분야의 최고 권위자, 토드 로즈의 고등학생 시절 이야기다. 믿기 힘들겠지만, 고등학교 시절 그는 성적 미달과 ADHD 장애로 학교를 중퇴했다. 평생 골칫덩이 취급만 받던 토드 로즈가 인생 반전을 맞이한 건, 학교에서는 인정받지 못했던 자신만의 ‘고유한 재능’을 발견해 스스로 공부했기 때문이다. 아이들은 저마다 타고난 재능이 다르다. 암기력이 좋은 아이가 있는가 하면 상황 판단이 빠른 아이가 있고, 수리적 이해가 높은 아이가 있는가 하면 예술적 감각이 뛰어난 아이가 있다. 그러나 공교육은 그 같은 다차원적인 ‘개개인성’을 무시하고, 오로지 ‘시험 잘 보는 능력’만으로 아이의 모든 걸 평가한다. ‘연령별 평균적 지능’이라는 기준에 따라 학습 과목과 난이도를 정해놓고는, 그 아이의 점수가 ‘평균 점수’보다 높은지 낮은지만 보면 모든 재능을 알 수 있다는 식이다. 학교 제도 속의 ‘문제아’였던 토드 로즈는, 탄탄한 과학적 이론을 통해 그 같은 ‘평균’이라는 기준 자체가 잘못된 허상에서 비롯되었음을 지적한다. 그리고 학교를 지배하는 ‘평균주의’의 함정에서 벗어나 아이들 각자를 창조적 인재로 키울 수 있도록, 혁신적인 교육법과 평가법을 제안한다. 시대가 바뀌면 교육도 바뀌어야 한다. 4차산업혁명 시대가 되면서 창조적 인재가 필요한 지금, 창의성을 죽이는 주입식 교육도, 재능을 평가하는 방법도 달라져야 한다. 그 시작은 이제껏 교육을 속여온, ‘평균’이라는 허상을 깨부수는 일, 그것이다.",교육학 일반,"9.1"
220,만복이네 떡집,김리리 글/이승현 그림,비룡소,"2010년 05월","8,500원","만복이는 부잣집 외동아들로 태어나서 부모님 할아버지, 할머니, 삼촌, 이모들의 사랑을 듬뿍 받으며 컸습니다. 키도 크고 얼굴도 잘 생기고 공부도 잘했습니다. 하지만 왜인지, 만복이는 항상 나쁜 말만 했습니다. 좋아하는 친구에게도 ""잘난척쟁이""라고 하고 선생님한테도 화만 냈습니다. 그런 만복이의 눈앞에 만복이네 떡집이 나타났습니다. 입이 척 달라붙어 말을 못하게 되는 찹쌀떡은 착한 일 한개, 달콤한 말이 술술 나오는 꿀떡은 아이들 웃음 아홉개라고 써져있는 떡집덕분에 만복이는 착하게 산다는 것이 무엇인지 배우게 됩니다.아이들이 자신도 모르게 하는 나쁜 말이나, 잘못들을 왜 그랬는지 한번 더 생각해 볼 수 있도록 해주는 책입니다. 입이 척 달라붙어 말을 못하게 되는 찹쌀떡을 먹고 만복이는 자신의 말이 친구들에게 얼마나 상처를 줬는지를 알게 됩니다. 아무말을 하지 않자 만복이가 하는 행동들을 친구들이 기분 좋게 받아들여 주기 때문입니다. 만복이가 하는 착한 일들을 아이들이 보면서 그것이 얼마나 즐거운 일인지를 알 수 있게 해줍니다. 바람떡, 꿀떡, 무지개떡을 먹은 만복이가 웃는게 얼마나 기분 좋은 일인지, 칭찬이 얼마나 좋은 것인지 그리고 상대방의 입장에서 생각하는 것이 얼마나 중요한지를 알려줍니다.리커버 편집자의 말독자 여러분에게 이토록 뜨거운 사랑을 받았다니, 만복이는 ‘바람떡’을 먹은 것처럼 비실비실 새어 나오는 행복한 웃음을 참지 못하고 있을 거예요. ‘2019 상반기 한국아동문학 판매1위’ 기념으로 제작한 이번 리커버 특별판은 만복이에게 마법 같은 변화를 안겨 준 여러 가지 떡을 중심에 배열하고, 재미있는 이야기가 몽글몽글 떠오르는 ‘무지개떡’의 색감을 배경에 담아 디자인되었습니다. 커버의 양 날개는 점선을 따라 오려서 책갈피로도 사용할 수 있고, 커버를 벗기면 마음의 소리에 귀를 기울이는 만복이의 모습이 짠 하고 나타납니다. 이야기의 즐거운 맛을 마음 가득 채울 수 있는 선물 같은 책이 되길 바랍니다.",그림/동화책,"9.6"
221,마도조사 1,묵향동후 저,B-lab(디앤씨미디어),"2019년 07월","14,000원","사문을 배신하고 인간의 길을 포기한 악마, 이릉노조夷陵老祖 위무선.그가 난장강 대토벌전에서 죽자 사람들은 환호한다.이후 오랜 세월 외로이 떠돌던 위무선의 혼백은금지된 주술인 헌사를 통해 다른 이의 육신으로 거듭난다.새로운 몸을 얻은 위무선은 자신의 정체를 숨기려 하나,그를 둘러싼 운명은 천천히 다시 흐르기 시작하는데……새로운 인연과 다시 만난 이들.다가오는 거대한 음모.마도조사魔道祖師 위무선의 이야기가 다시 시작된다!",판타지,"9.6"
222,읽으면서 바로 써먹는 어린이 고사성어,한날 글그림,파란정원,"2018년 12월","12,000원","초등 어휘력, 고사성어로 일취월장하다!옛이야기에서 유래한 고사성어는 옛이야기를 바탕으로 풀어 놓은 책들이 대부분입니다. 그러다 보니 당장은 고사성어가 만들어진 배경에 대한 이해는 쉽게 되지만, 시간이 지나면 그것이 어떤 상황에서 쓰이게 되는지 잘 모르는 경우가 많습니다.그래서 『읽으면서 바로 써먹는 어린이 고사성어』에서는 고사성어가 가진 속뜻과 함께 어떤 상황에서 사용되는지 직접적인 상황을 아이들이 좋아하는 웹툰에 담아, 부담감 없이 재미있게 자주 펼쳐볼 수 있도록 구성하였습니다. 또한, 한자의 뜻을 풀어 보며 전체적인 의미를 유추하는 연습도 함께할 수 있어 초등 어휘력과 독해력에도 도움을 줍니다. 맛있는 공부 열여덟 번째 이야기 『읽으면서 바로 써먹는 어린이 고사성어』는 아이들이 좋아하는 귀엽고 깜찍한 찹이 패밀리의 이야기로 재미있게 고사성어의 쓰임을 배우고, 웹툰이라는 형식에 부담 없이 자꾸 손이 가는 고사성어 책이 되어 재미있게 읽고 또 읽으며 어느새 상황에 맞는 고사성어가 입에서 툭 튀어나오게 합니다.",한자,"9.7"
223,네모아저씨의 페이퍼 블레이드 2 레볼루션,이원표 글,슬로래빗,"2019년 08월","11,500원","16만 아이들이 사랑한 페이퍼 블레이드가 새로운 유닛과 함께 돌아왔다! 수려한 외형, 견고한 몸체, 더 강해진 배틀로 종이 팽이의 혁명이 시작된다! 『네모아저씨의 페이퍼 블레이드』로 유초등 아이들의 많은 사랑을 받은 종이접기 최고 유튜버 네모아저씨가 『네모아저씨의 페이퍼 블레이드 2 - 레볼루션』으로 돌아왔습니다. 전작과 같이 오직 팽이만 25종을 담은 책으로, 세상 어디서도 볼 수 없는 멋진 팽이가 가득합니다. 종이접기의 기본 방법만 알면 유치원생도 접을 수 있을 만큼 쉽고, 팽이를 돌리는 도구나 놀이판 없이도 잘 돕니다. 자신만의 개성을 담은 팽이를 무한정 가질 수 있고, 종이로 만드니 다칠 위험도 없습니다. 무엇보다도 좋은 것은 언제 어디서나 색종이 3장만 있으면 팽이로 재밌게 놀 수 있다는 점! 게다가 신작에서는 전작보다 더 다양한 유닛으로 화려하고도 강한 팽이를 선보입니다.",놀이,"10.0"
224,이상한 과자 가게 전천당 2,히로시마 레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,"2019년 07월","12,000원","특별한 운을 가진 사람들 앞에 [전천당]이 나타난다. 2권에서는 최고의 도둑이 되고 싶은 남자, 엄마의 병을 고쳐주고 싶은 아이, 피아노를 잘 치고 싶은 학생, 앞날을 예측하여 친구들 사이에게 인기를 얻고 싶은 아이, 자신을 괴롭힌 사람에게 복수하고 싶은 남자, 외롭고 고독하여 대화할 상대가 필요한 여자 등 각기 다른 소원을 가진 6가지 이야기가 등장한다. [전천당]의 과자를 먹은 사람들이 우연히 같은 사건에 엮인다. 서로 전천당의 과자를 먹었지만 누군가의 행운이 더 커서 상대방의 행운을 짓누르게 되는 결과를 가져오는데……. 어째서 과자가 가진 행운의 힘이 달라지는지, 왜 이들은 서로의 사연에 얽히는지 본격적인 이야기가 시작된다. 일본 화제의 판타지 시리즈가 한국에 출간! 『이상한 과자 가게 전천당』은 일본에서 2013년에 1권이 첫 출간되어 6년 간 총 11권이 나왔다. 후속권이 나올 때마다 판타지 분야에서 1위를 하며 현재 85만 부 이상이 판매되었다. 또한 일본 어린이들이 뽑은 최고의 책(포플라사 주관)에 [추리 천재 엉덩이 탐정] 시리즈, [있으려나 서점]과 함께 나란히 선정되었다. 게다가 작가 히로시마 레이코는 주니어 판타지 대상을 수상한 만큼 작품성과 필력을 인정받은 작가이다. 일본에서 화제를 몰고 있는 위 판타지 시리즈를 국내 어린이들에게 선보인다. 학원물과 탐정물이 주를 이루는 국내 어린이 판타지 시장에 마법과 환상, 스릴러 요소가 가미된 색다른 판타지 시리즈가 등장하였다. 복잡하지 않은 이야기 구조와 매력적인 캐릭터, 과자 가게의 아이템, 그것을 운용하는 사람들의 이야기가 흥미진진하며 신선하게 다가온다. 『이상한 과자 가게 전천당』에서 보여주는 인간의 욕심, 행복, 올바른 가치관을 추구하는 권선징악의 내용은 대중적이며 보편적인 주제라서 아이부터 어른까지 즐겁게 읽을 수 있다.",그림/동화책,"10.0"
225,스즈키 바이올린 교본 1,편집부,세광음악출판사,"2009년 12월","12,000원","저자 스즈키의 30년에 걸친 교육 경험에 의하여 엮어진 이 교본은 국내외를 막론하여 높이 평가하는 바이올린 교본으로서, 새로운 지도법과 연주법을 누구나 알기 쉽게 설명하였다. 악기를 잡는 바른 자세 등 기초적인 내용부터 포지션 잡는 법 등의 내용을 수록하였다.",악기/악보집,"9.2"
226,"20 VS 80의 사회",리처드 리브스 저/김승진 역,민음사,"2019년 08월","17,000원","「이코노미스트」 올해의 책 「폴리티코」 선정 미국의 사상가 50인 대입, 주택, 고소득 일자리까지 사회의 모든 특권을 독차지한 상위 20퍼센트의 전략과 위선을 해부하다 「이코노미스트」 올해의 책으로 선정되며 미국 사회에 큰 반향을 일으켰던 『20 VS 80의 사회』가 민음사에서 출간되었다. 이 책은 불평등에 실제 책임이 있는 상위 20퍼센트가 어떻게 사회를 망치고 있는지 조목조목 비판한다. 저자 리처드 리브스는 최상위 1퍼센트와 나머지 99퍼센트의 대결 구도를 고수하는 기존의 프레임에서 벗어나 상위 20퍼센트, 즉 중상류층(upper middle class)을 중심으로 불평등 구조를 분석한다. 중상류층의 위선적인 태도와 불공정한 행위를 통렬하게 비판하며 불평등 논의의 큰 흐름을 바꾼 화제의 책이다.",빈곤/불평등문제,"9.3"
227,"1일 1짠 돈 습관",다음 짠돌이 카페 슈퍼짠 12인 저,한국경제신문사(한경비피),"2019년 07월","16,000원","“습관이 됐을 뿐인데, 매일 돈이 더 모이고 있습니다” ‘짠돌이 카페’ 20년의 내공을 한 권에 담다! 2020년 개설 20주년을 맞는 다음 프리미엄 우수카페 ‘짠돌이’카페는 열두 달 통장 풍차돌리기, 봉투살림법 등 다양한 절약 기술을 최초로 선보이며 대한민국에서 절약을 가장 잘하는 사람들이 모인 대표 커뮤니티다. 이중 ‘슈퍼짠 선발대회’를 통해 독보적인 절약 스토리를 풀어내며 남다른 절약 습관을 뽐낸, 일명 ‘슈퍼짠’, 짠돌이·짠순이 열두 명을 선발하여 그들의 이야기를 담은 것이 이 책, 『1일 1짠 돈 습관』이다. 숨 쉴 때마다 절약을 실천해온 이들의 생생한 이야기는 누구나 하루에 한 가지를 아낄 수 있다는 것을 체감하게 해준다. 사회초년생, 직장인이나 자영업자, 1인가구, 신혼부부, 다자녀가구, 외벌이나 맞벌이 등 가족 형태나 수, 나이나 직업, 수입에 관계없이 누구나 실천할 수 있는 ‘ 짠테크’를 만나보자.",재테크일반,"9.4"
228,못 참는 아이 욱하는 부모,오은영 저,코리아닷컴(Korea.com),"2016년 04월","16,800원","욱하는 대한민국을 변화시킬 필독 육아서“우리 아이 절대 욱하는 어른으로 키워서는 안 된다.”어디서부터 잘못된 걸까? 대한민국 육아 멘토 오은영 박사의 긴급 진단!감정 조절의 어려움을 겪는 부모와 아이를 위한 지침서아이는 천천히 배운다. 아이가 낯선 상황과 주어진 조건을 이해하고, 뇌에서 그것을 처리하고 행동으로 옮기기까지는 시간이 걸린다. 이때 부모는 ‘참아 주는 것’이 아니라 ‘당연히 기다리는 것’으로 생각해야 한다. 부모가 참아 준다고 생각하면, ‘이만큼 참아 줬으면 됐지!’ 하고 욱한다. 그러나 아이를 기다리는 것은 당연한 일이다. 아이는 어른이 아니다. 부모만큼 빨리, 체계적으로 생각하지 못한다. 아이가 울면 부모들은 ‘빨리’ 그치라고 아이를 채근한다. 하지만 아이는 울면서 자신의 감정을 스스로 추스리는 과정을 통해 성장한다. 부모가 옆에서 아이에게 채근할수록, 아이는 부모가 주는 새로운 자극을 처리하느라 더 오랜 시간이 거릴 뿐이고, 자신의 감정을 추스르는 법을 배우지 못한다. 아이에게 소리지르거나 분노를 폭발시키지 않고도 아이의 문제 행동을 얼마든지 잘 가르칠 수 있다. 이 책은 감정 조절의 어려움을 겪고 있는 부모와 아이 모두에게 반드시 필요한 지침서가 될 것이다.",육아법/육아일기,"9.5"
